Light_Field,Hypercubo,Pos_x,Pos_y,Pos_u,Pos_v,Channel,Level,Hypercubo_Size,N_Zero,N_One,N_Two,N_Greater_Than_Two,Total_Values,
Danger_de_Mort,32,480,0,0,0,0,0,38025,37947,39,9,30,38025,
Danger_de_Mort,32,480,0,0,0,1,0,38025,38000,13,6,6,38025,
Danger_de_Mort,32,480,0,0,0,2,0,38025,38000,14,5,6,38025,
Danger_de_Mort,33,495,0,0,0,0,0,38025,37948,35,12,30,38025,
Danger_de_Mort,33,495,0,0,0,1,0,38025,38001,11,5,8,38025,
Danger_de_Mort,33,495,0,0,0,2,0,38025,37998,16,3,8,38025,
Danger_de_Mort,34,510,0,0,0,0,0,38025,37946,37,12,30,38025,
Danger_de_Mort,34,510,0,0,0,1,0,38025,38001,11,5,8,38025,
Danger_de_Mort,34,510,0,0,0,2,0,38025,38001,12,4,8,38025,
Danger_de_Mort,35,525,0,0,0,0,0,38025,37946,36,11,32,38025,
Danger_de_Mort,35,525,0,0,0,1,0,38025,38001,11,5,8,38025,
Danger_de_Mort,35,525,0,0,0,2,0,38025,38001,12,4,8,38025,
Danger_de_Mort,36,540,0,0,0,0,0,38025,37944,36,13,32,38025,
Danger_de_Mort,36,540,0,0,0,1,0,38025,37998,13,7,7,38025,
Danger_de_Mort,36,540,0,0,0,2,0,38025,37995,18,4,8,38025,
Danger_de_Mort,37,555,0,0,0,0,0,38025,37947,36,10,32,38025,
Danger_de_Mort,37,555,0,0,0,1,0,38025,37998,14,5,8,38025,
Danger_de_Mort,37,555,0,0,0,2,0,38025,37996,14,8,7,38025,
Danger_de_Mort,38,570,0,0,0,0,0,38025,37951,32,9,33,38025,
Danger_de_Mort,38,570,0,0,0,1,0,38025,38002,10,5,8,38025,
Danger_de_Mort,38,570,0,0,0,2,0,38025,38004,8,5,8,38025,
Danger_de_Mort,39,585,0,0,0,0,0,38025,37948,36,9,32,38025,
Danger_de_Mort,39,585,0,0,0,1,0,38025,38001,11,5,8,38025,
Danger_de_Mort,39,585,0,0,0,2,0,38025,38001,13,4,7,38025,
Danger_de_Mort,40,600,0,0,0,0,0,38025,37943,40,8,34,38025,
Danger_de_Mort,40,600,0,0,0,1,0,38025,38003,10,4,8,38025,
Danger_de_Mort,40,600,0,0,0,2,0,38025,38004,7,6,8,38025,
Danger_de_Mort,41,615,0,0,0,0,0,38025,37934,44,13,34,38025,
Danger_de_Mort,41,615,0,0,0,1,0,38025,38002,12,2,9,38025,
Danger_de_Mort,41,615,0,0,0,2,0,38025,38003,8,5,9,38025,
Danger_de_Mort,42,0,15,0,0,0,0,38025,37913,54,17,41,38025,
Danger_de_Mort,42,0,15,0,0,1,0,38025,37989,22,6,8,38025,
Danger_de_Mort,42,0,15,0,0,2,0,38025,37990,22,4,9,38025,
Danger_de_Mort,43,15,15,0,0,0,0,38025,37907,54,26,38,38025,
Danger_de_Mort,43,15,15,0,0,1,0,38025,37965,34,11,15,38025,
Danger_de_Mort,43,15,15,0,0,2,0,38025,37988,14,13,10,38025,
Danger_de_Mort,44,30,15,0,0,0,0,38025,37905,61,20,39,38025,
Danger_de_Mort,44,30,15,0,0,1,0,38025,37973,28,11,13,38025,
Danger_de_Mort,44,30,15,0,0,2,0,38025,37988,22,1,14,38025,
Danger_de_Mort,45,45,15,0,0,0,0,38025,37910,58,18,39,38025,
Danger_de_Mort,45,45,15,0,0,1,0,38025,37984,23,6,12,38025,
Danger_de_Mort,45,45,15,0,0,2,0,38025,37989,17,7,12,38025,
Danger_de_Mort,46,60,15,0,0,0,0,38025,37898,73,19,35,38025,
Danger_de_Mort,46,60,15,0,0,1,0,38025,37973,25,7,20,38025,
Danger_de_Mort,46,60,15,0,0,2,0,38025,37985,18,12,10,38025,
Danger_de_Mort,47,75,15,0,0,0,0,38025,37942,40,12,31,38025,
Danger_de_Mort,47,75,15,0,0,1,0,38025,38000,11,5,9,38025,
Danger_de_Mort,47,75,15,0,0,2,0,38025,37997,13,4,11,38025,
Danger_de_Mort,48,90,15,0,0,0,0,38025,37910,59,17,39,38025,
Danger_de_Mort,48,90,15,0,0,1,0,38025,37984,20,8,13,38025,
Danger_de_Mort,48,90,15,0,0,2,0,38025,37997,11,7,10,38025,
Danger_de_Mort,49,105,15,0,0,0,0,38025,37934,48,15,28,38025,
Danger_de_Mort,49,105,15,0,0,1,0,38025,37993,19,4,9,38025,
Danger_de_Mort,49,105,15,0,0,2,0,38025,37989,23,1,12,38025,
Danger_de_Mort,50,120,15,0,0,0,0,38025,37923,55,16,31,38025,
Danger_de_Mort,50,120,15,0,0,1,0,38025,37968,34,10,13,38025,
Danger_de_Mort,50,120,15,0,0,2,0,38025,37981,27,5,12,38025,
Danger_de_Mort,51,135,15,0,0,0,0,38025,37936,42,14,33,38025,
Danger_de_Mort,51,135,15,0,0,1,0,38025,37982,24,6,13,38025,
Danger_de_Mort,51,135,15,0,0,2,0,38025,37990,17,4,14,38025,
Danger_de_Mort,52,150,15,0,0,0,0,38025,37935,45,17,28,38025,
Danger_de_Mort,52,150,15,0,0,1,0,38025,37974,28,9,14,38025,
Danger_de_Mort,52,150,15,0,0,2,0,38025,37981,27,5,12,38025,
Danger_de_Mort,53,165,15,0,0,0,0,38025,37948,40,11,26,38025,
Danger_de_Mort,53,165,15,0,0,1,0,38025,37992,16,4,13,38025,
Danger_de_Mort,53,165,15,0,0,2,0,38025,37995,14,2,14,38025,
Danger_de_Mort,54,180,15,0,0,0,0,38025,37951,33,16,25,38025,
Danger_de_Mort,54,180,15,0,0,1,0,38025,37973,21,12,19,38025,
Danger_de_Mort,54,180,15,0,0,2,0,38025,37996,14,3,12,38025,
Danger_de_Mort,55,195,15,0,0,0,0,38025,37938,50,10,27,38025,
Danger_de_Mort,55,195,15,0,0,1,0,38025,37988,17,6,14,38025,
Danger_de_Mort,55,195,15,0,0,2,0,38025,38008,8,4,5,38025,
Danger_de_Mort,56,210,15,0,0,0,0,38025,37993,15,3,14,38025,
Danger_de_Mort,56,210,15,0,0,1,0,38025,37990,18,2,15,38025,
Danger_de_Mort,56,210,15,0,0,2,0,38025,38011,8,2,4,38025,
Danger_de_Mort,57,225,15,0,0,0,0,38025,37971,27,5,22,38025,
Danger_de_Mort,57,225,15,0,0,1,0,38025,37998,11,4,12,38025,
Danger_de_Mort,57,225,15,0,0,2,0,38025,38015,3,3,4,38025,
Danger_de_Mort,58,240,15,0,0,0,0,38025,37970,27,7,21,38025,
Danger_de_Mort,58,240,15,0,0,1,0,38025,37992,16,6,11,38025,
Danger_de_Mort,58,240,15,0,0,2,0,38025,38015,2,2,6,38025,
Danger_de_Mort,59,255,15,0,0,0,0,38025,37971,26,10,18,38025,
Danger_de_Mort,59,255,15,0,0,1,0,38025,38002,5,10,8,38025,
Danger_de_Mort,59,255,15,0,0,2,0,38025,38017,2,0,6,38025,
Danger_de_Mort,60,270,15,0,0,0,0,38025,37979,23,7,16,38025,
Danger_de_Mort,60,270,15,0,0,1,0,38025,38005,6,4,10,38025,
Danger_de_Mort,60,270,15,0,0,2,0,38025,38015,5,0,5,38025,
Danger_de_Mort,61,285,15,0,0,0,0,38025,37973,28,7,17,38025,
Danger_de_Mort,61,285,15,0,0,1,0,38025,37998,14,5,8,38025,
Danger_de_Mort,61,285,15,0,0,2,0,38025,38015,3,2,5,38025,
Danger_de_Mort,62,300,15,0,0,0,0,38025,37978,20,10,17,38025,
Danger_de_Mort,62,300,15,0,0,1,0,38025,38005,6,2,12,38025,
Danger_de_Mort,62,300,15,0,0,2,0,38025,38015,5,0,5,38025,
Danger_de_Mort,63,315,15,0,0,0,0,38025,37972,24,12,17,38025,
Danger_de_Mort,63,315,15,0,0,1,0,38025,38006,5,4,10,38025,
Danger_de_Mort,63,315,15,0,0,2,0,38025,38016,4,0,5,38025,
Danger_de_Mort,64,330,15,0,0,0,0,38025,37976,23,6,20,38025,
Danger_de_Mort,64,330,15,0,0,1,0,38025,38002,9,5,9,38025,
Danger_de_Mort,64,330,15,0,0,2,0,38025,38017,2,0,6,38025,
Danger_de_Mort,65,345,15,0,0,0,0,38025,37966,36,7,16,38025,
Danger_de_Mort,65,345,15,0,0,1,0,38025,37997,12,4,12,38025,
Danger_de_Mort,65,345,15,0,0,2,0,38025,38008,7,5,5,38025,
Danger_de_Mort,66,360,15,0,0,0,0,38025,37956,34,11,24,38025,
Danger_de_Mort,66,360,15,0,0,1,0,38025,37993,18,5,9,38025,
Danger_de_Mort,66,360,15,0,0,2,0,38025,37996,17,2,10,38025,
Danger_de_Mort,67,375,15,0,0,0,0,38025,37959,35,11,20,38025,
Danger_de_Mort,67,375,15,0,0,1,0,38025,38002,11,5,7,38025,
Danger_de_Mort,67,375,15,0,0,2,0,38025,38002,12,6,5,38025,
Danger_de_Mort,68,390,15,0,0,0,0,38025,37966,32,11,16,38025,
Danger_de_Mort,68,390,15,0,0,1,0,38025,38012,8,2,3,38025,
Danger_de_Mort,68,390,15,0,0,2,0,38025,38014,4,5,2,38025,
Danger_de_Mort,69,405,15,0,0,0,0,38025,37967,38,5,15,38025,
Danger_de_Mort,69,405,15,0,0,1,0,38025,38016,4,3,2,38025,
Danger_de_Mort,69,405,15,0,0,2,0,38025,38017,5,1,2,38025,
Danger_de_Mort,70,420,15,0,0,0,0,38025,37963,40,7,15,38025,
Danger_de_Mort,70,420,15,0,0,1,0,38025,38018,3,1,3,38025,
Danger_de_Mort,70,420,15,0,0,2,0,38025,38019,3,0,3,38025,
Danger_de_Mort,71,435,15,0,0,0,0,38025,37962,37,9,17,38025,
Danger_de_Mort,71,435,15,0,0,1,0,38025,38019,3,1,2,38025,
Danger_de_Mort,71,435,15,0,0,2,0,38025,38021,1,2,1,38025,
Danger_de_Mort,72,450,15,0,0,0,0,38025,37976,26,4,19,38025,
Danger_de_Mort,72,450,15,0,0,1,0,38025,38017,2,2,4,38025,
Danger_de_Mort,72,450,15,0,0,2,0,38025,38017,6,0,2,38025,
Danger_de_Mort,73,465,15,0,0,0,0,38025,37961,29,7,28,38025,
Danger_de_Mort,73,465,15,0,0,1,0,38025,38016,3,2,4,38025,
Danger_de_Mort,73,465,15,0,0,2,0,38025,38013,9,0,3,38025,
Danger_de_Mort,74,480,15,0,0,0,0,38025,37970,31,6,18,38025,
Danger_de_Mort,74,480,15,0,0,1,0,38025,38008,9,4,4,38025,
Danger_de_Mort,74,480,15,0,0,2,0,38025,38007,7,6,5,38025,
Danger_de_Mort,75,495,15,0,0,0,0,38025,37914,68,18,25,38025,
Danger_de_Mort,75,495,15,0,0,1,0,38025,38004,8,1,12,38025,
Danger_de_Mort,75,495,15,0,0,2,0,38025,37994,13,8,10,38025,
Danger_de_Mort,76,510,15,0,0,0,0,38025,37906,65,15,39,38025,
Danger_de_Mort,76,510,15,0,0,1,0,38025,38000,11,4,10,38025,
Danger_de_Mort,76,510,15,0,0,2,0,38025,38000,10,7,8,38025,
Danger_de_Mort,77,525,15,0,0,0,0,38025,37897,66,21,41,38025,
Danger_de_Mort,77,525,15,0,0,1,0,38025,38003,8,2,12,38025,
Danger_de_Mort,77,525,15,0,0,2,0,38025,37999,12,6,8,38025,
Danger_de_Mort,78,540,15,0,0,0,0,38025,37906,56,22,41,38025,
Danger_de_Mort,78,540,15,0,0,1,0,38025,37994,12,10,9,38025,
Danger_de_Mort,78,540,15,0,0,2,0,38025,37990,19,4,12,38025,
Danger_de_Mort,79,555,15,0,0,0,0,38025,37869,82,28,46,38025,
Danger_de_Mort,79,555,15,0,0,1,0,38025,37995,17,5,8,38025,
Danger_de_Mort,79,555,15,0,0,2,0,38025,37990,21,5,9,38025,
Danger_de_Mort,80,570,15,0,0,0,0,38025,37940,44,13,28,38025,
Danger_de_Mort,80,570,15,0,0,1,0,38025,37999,12,3,11,38025,
Danger_de_Mort,80,570,15,0,0,2,0,38025,37996,15,1,13,38025,
Danger_de_Mort,81,585,15,0,0,0,0,38025,37949,42,10,24,38025,
Danger_de_Mort,81,585,15,0,0,1,0,38025,38006,6,2,11,38025,
Danger_de_Mort,81,585,15,0,0,2,0,38025,38009,3,5,8,38025,
Danger_de_Mort,82,600,15,0,0,0,0,38025,37915,57,17,36,38025,
Danger_de_Mort,82,600,15,0,0,1,0,38025,37994,14,4,13,38025,
Danger_de_Mort,82,600,15,0,0,2,0,38025,37995,14,2,14,38025,
Danger_de_Mort,83,615,15,0,0,0,0,38025,37888,74,20,43,38025,
Danger_de_Mort,83,615,15,0,0,1,0,38025,38000,10,7,8,38025,
Danger_de_Mort,83,615,15,0,0,2,0,38025,37996,14,6,9,38025,
Danger_de_Mort,84,0,30,0,0,0,0,38025,37944,43,11,27,38025,
Danger_de_Mort,84,0,30,0,0,1,0,38025,37978,30,6,11,38025,
Danger_de_Mort,84,0,30,0,0,2,0,38025,37993,16,4,12,38025,
Danger_de_Mort,85,15,30,0,0,0,0,38025,37901,57,29,38,38025,
Danger_de_Mort,85,15,30,0,0,1,0,38025,37977,24,10,14,38025,
Danger_de_Mort,85,15,30,0,0,2,0,38025,37994,16,5,10,38025,
Danger_de_Mort,86,30,30,0,0,0,0,38025,37975,21,8,21,38025,
Danger_de_Mort,86,30,30,0,0,1,0,38025,38010,4,6,5,38025,
Danger_de_Mort,86,30,30,0,0,2,0,38025,38012,6,1,6,38025,
Danger_de_Mort,87,45,30,0,0,0,0,38025,37902,69,16,38,38025,
Danger_de_Mort,87,45,30,0,0,1,0,38025,37991,15,7,12,38025,
Danger_de_Mort,87,45,30,0,0,2,0,38025,37992,18,5,10,38025,
Danger_de_Mort,88,60,30,0,0,0,0,38025,37939,39,15,32,38025,
Danger_de_Mort,88,60,30,0,0,1,0,38025,38003,8,5,9,38025,
Danger_de_Mort,88,60,30,0,0,2,0,38025,37993,18,4,10,38025,
Danger_de_Mort,89,75,30,0,0,0,0,38025,37901,65,15,44,38025,
Danger_de_Mort,89,75,30,0,0,1,0,38025,37974,28,11,12,38025,
Danger_de_Mort,89,75,30,0,0,2,0,38025,37986,19,10,10,38025,
Danger_de_Mort,90,90,30,0,0,0,0,38025,37907,62,17,39,38025,
Danger_de_Mort,90,90,30,0,0,1,0,38025,37974,27,12,12,38025,
Danger_de_Mort,90,90,30,0,0,2,0,38025,37993,13,9,10,38025,
Danger_de_Mort,91,105,30,0,0,0,0,38025,37921,51,22,31,38025,
Danger_de_Mort,91,105,30,0,0,1,0,38025,37983,21,8,13,38025,
Danger_de_Mort,91,105,30,0,0,2,0,38025,37989,19,7,10,38025,
Danger_de_Mort,92,120,30,0,0,0,0,38025,37926,51,13,35,38025,
Danger_de_Mort,92,120,30,0,0,1,0,38025,37982,21,8,14,38025,
Danger_de_Mort,92,120,30,0,0,2,0,38025,37987,14,11,13,38025,
Danger_de_Mort,93,135,30,0,0,0,0,38025,37941,39,14,31,38025,
Danger_de_Mort,93,135,30,0,0,1,0,38025,37993,15,5,12,38025,
Danger_de_Mort,93,135,30,0,0,2,0,38025,37987,26,2,10,38025,
Danger_de_Mort,94,150,30,0,0,0,0,38025,37936,49,10,30,38025,
Danger_de_Mort,94,150,30,0,0,1,0,38025,37987,23,2,13,38025,
Danger_de_Mort,94,150,30,0,0,2,0,38025,37993,15,6,11,38025,
Danger_de_Mort,95,165,30,0,0,0,0,38025,37914,55,16,40,38025,
Danger_de_Mort,95,165,30,0,0,1,0,38025,37981,27,6,11,38025,
Danger_de_Mort,95,165,30,0,0,2,0,38025,37985,22,9,9,38025,
Danger_de_Mort,96,180,30,0,0,0,0,38025,37949,38,15,23,38025,
Danger_de_Mort,96,180,30,0,0,1,0,38025,37976,24,7,18,38025,
Danger_de_Mort,96,180,30,0,0,2,0,38025,38007,5,4,9,38025,
Danger_de_Mort,97,195,30,0,0,0,0,38025,37952,37,12,24,38025,
Danger_de_Mort,97,195,30,0,0,1,0,38025,37994,14,4,13,38025,
Danger_de_Mort,97,195,30,0,0,2,0,38025,38008,9,3,5,38025,
Danger_de_Mort,98,210,30,0,0,0,0,38025,37955,34,11,25,38025,
Danger_de_Mort,98,210,30,0,0,1,0,38025,37985,21,6,13,38025,
Danger_de_Mort,98,210,30,0,0,2,0,38025,38009,5,3,8,38025,
Danger_de_Mort,99,225,30,0,0,0,0,38025,37946,38,12,29,38025,
Danger_de_Mort,99,225,30,0,0,1,0,38025,37974,23,10,18,38025,
Danger_de_Mort,99,225,30,0,0,2,0,38025,38006,7,7,5,38025,
Danger_de_Mort,100,240,30,0,0,0,0,38025,37946,37,12,30,38025,
Danger_de_Mort,100,240,30,0,0,1,0,38025,37984,18,11,12,38025,
Danger_de_Mort,100,240,30,0,0,2,0,38025,38000,14,7,4,38025,
Danger_de_Mort,101,255,30,0,0,0,0,38025,37969,30,6,20,38025,
Danger_de_Mort,101,255,30,0,0,1,0,38025,37995,11,4,15,38025,
Danger_de_Mort,101,255,30,0,0,2,0,38025,38010,7,4,4,38025,
Danger_de_Mort,102,270,30,0,0,0,0,38025,37965,31,9,20,38025,
Danger_de_Mort,102,270,30,0,0,1,0,38025,37998,7,9,11,38025,
Danger_de_Mort,102,270,30,0,0,2,0,38025,38014,5,0,6,38025,
Danger_de_Mort,103,285,30,0,0,0,0,38025,37977,22,8,18,38025,
Danger_de_Mort,103,285,30,0,0,1,0,38025,37999,9,5,12,38025,
Danger_de_Mort,103,285,30,0,0,2,0,38025,38014,5,0,6,38025,
Danger_de_Mort,104,300,30,0,0,0,0,38025,37979,19,9,18,38025,
Danger_de_Mort,104,300,30,0,0,1,0,38025,38004,9,3,9,38025,
Danger_de_Mort,104,300,30,0,0,2,0,38025,38017,3,0,5,38025,
Danger_de_Mort,105,315,30,0,0,0,0,38025,37980,20,8,17,38025,
Danger_de_Mort,105,315,30,0,0,1,0,38025,38003,6,3,13,38025,
Danger_de_Mort,105,315,30,0,0,2,0,38025,38015,4,1,5,38025,
Danger_de_Mort,106,330,30,0,0,0,0,38025,37977,21,10,17,38025,
Danger_de_Mort,106,330,30,0,0,1,0,38025,38002,7,6,10,38025,
Danger_de_Mort,106,330,30,0,0,2,0,38025,38017,3,0,5,38025,
Danger_de_Mort,107,345,30,0,0,0,0,38025,37969,24,12,20,38025,
Danger_de_Mort,107,345,30,0,0,1,0,38025,38004,7,5,9,38025,
Danger_de_Mort,107,345,30,0,0,2,0,38025,38017,3,0,5,38025,
Danger_de_Mort,108,360,30,0,0,0,0,38025,37975,25,7,18,38025,
Danger_de_Mort,108,360,30,0,0,1,0,38025,37996,18,2,9,38025,
Danger_de_Mort,108,360,30,0,0,2,0,38025,38016,2,0,7,38025,
Danger_de_Mort,109,375,30,0,0,0,0,38025,37961,36,11,17,38025,
Danger_de_Mort,109,375,30,0,0,1,0,38025,38005,9,3,8,38025,
Danger_de_Mort,109,375,30,0,0,2,0,38025,38015,6,1,3,38025,
Danger_de_Mort,110,390,30,0,0,0,0,38025,37924,55,18,28,38025,
Danger_de_Mort,110,390,30,0,0,1,0,38025,38018,3,1,3,38025,
Danger_de_Mort,110,390,30,0,0,2,0,38025,38019,4,1,1,38025,
Danger_de_Mort,111,405,30,0,0,0,0,38025,37947,45,15,18,38025,
Danger_de_Mort,111,405,30,0,0,1,0,38025,38019,2,2,2,38025,
Danger_de_Mort,111,405,30,0,0,2,0,38025,38019,5,0,1,38025,
Danger_de_Mort,112,420,30,0,0,0,0,38025,37961,38,7,19,38025,
Danger_de_Mort,112,420,30,0,0,1,0,38025,38018,2,4,1,38025,
Danger_de_Mort,112,420,30,0,0,2,0,38025,38020,4,0,1,38025,
Danger_de_Mort,113,435,30,0,0,0,0,38025,37962,42,4,17,38025,
Danger_de_Mort,113,435,30,0,0,1,0,38025,38018,3,2,2,38025,
Danger_de_Mort,113,435,30,0,0,2,0,38025,38020,3,0,2,38025,
Danger_de_Mort,114,450,30,0,0,0,0,38025,37977,24,9,15,38025,
Danger_de_Mort,114,450,30,0,0,1,0,38025,38018,2,2,3,38025,
Danger_de_Mort,114,450,30,0,0,2,0,38025,38018,5,0,2,38025,
