Light_Field,Hypercubo,Pos_x,Pos_y,Pos_u,Pos_v,Channel,Level,Hypercubo_Size,N_Zero,N_One,N_Two,N_Greater_Than_Two,Total_Values,
DangerDeMort,0,0,8,0,0,2,1,2744,983,680,395,686,2744,
DangerDeMort,0,8,8,0,0,2,1,2401,1610,503,169,119,2401,
DangerDeMort,0,0,0,7,0,2,1,2688,2025,467,110,86,2688,
DangerDeMort,0,8,0,7,0,2,1,2352,2323,27,2,0,2352,
DangerDeMort,0,0,8,7,0,2,1,2352,2158,171,19,4,2352,
DangerDeMort,0,8,8,7,0,2,1,2058,2043,15,0,0,2058,
DangerDeMort,0,0,0,0,7,2,1,2688,2197,375,72,44,2688,
DangerDeMort,0,8,0,0,7,2,1,2352,2326,25,1,0,2352,
DangerDeMort,0,0,8,0,7,2,1,2352,2038,246,60,8,2352,
DangerDeMort,0,8,8,0,7,2,1,2058,2053,5,0,0,2058,
DangerDeMort,0,0,0,7,7,2,1,2304,2241,53,7,3,2304,
DangerDeMort,0,8,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,0,0,8,7,7,2,1,2016,1995,21,0,0,2016,
DangerDeMort,0,8,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,1,15,0,0,0,0,1,3136,1493,685,289,669,3136,
DangerDeMort,1,23,0,0,0,0,1,2744,2503,212,24,5,2744,
DangerDeMort,1,15,8,0,0,0,1,2744,1856,564,154,170,2744,
DangerDeMort,1,23,8,0,0,0,1,2401,2316,83,2,0,2401,
DangerDeMort,1,15,0,7,0,0,1,2688,2269,202,66,151,2688,
DangerDeMort,1,23,0,7,0,0,1,2352,2347,5,0,0,2352,
DangerDeMort,1,15,8,7,0,0,1,2352,2181,115,22,34,2352,
DangerDeMort,1,23,8,7,0,0,1,2058,2055,3,0,0,2058,
DangerDeMort,1,15,0,0,7,0,1,2688,2293,246,59,90,2688,
DangerDeMort,1,23,0,0,7,0,1,2352,2344,8,0,0,2352,
DangerDeMort,1,15,8,0,7,0,1,2352,2251,87,12,2,2352,
DangerDeMort,1,23,8,0,7,0,1,2058,2057,1,0,0,2058,
DangerDeMort,1,15,0,7,7,0,1,2304,2186,65,21,32,2304,
DangerDeMort,1,23,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,1,15,8,7,7,0,1,2016,1992,22,2,0,2016,
DangerDeMort,1,23,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,1,15,0,0,0,1,1,3136,1799,631,248,458,3136,
DangerDeMort,1,23,0,0,0,1,1,2744,2511,200,22,11,2744,
DangerDeMort,1,15,8,0,0,1,1,2744,1839,480,188,237,2744,
DangerDeMort,1,23,8,0,0,1,1,2401,2275,114,11,1,2401,
DangerDeMort,1,15,0,7,0,1,1,2688,2517,78,35,58,2688,
DangerDeMort,1,23,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,1,15,8,7,0,1,1,2352,2304,37,9,2,2352,
DangerDeMort,1,23,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,1,15,0,0,7,1,1,2688,2588,59,11,30,2688,
DangerDeMort,1,23,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,1,15,8,0,7,1,1,2352,2336,15,1,0,2352,
DangerDeMort,1,23,8,0,7,1,1,2058,2058,0,0,0,2058,
DangerDeMort,1,15,0,7,7,1,1,2304,2272,18,4,10,2304,
DangerDeMort,1,23,0,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,1,15,8,7,7,1,1,2016,2011,5,0,0,2016,
DangerDeMort,1,23,8,7,7,1,1,1764,1764,0,0,0,1764,
DangerDeMort,1,15,0,0,0,2,1,3136,1039,705,420,972,3136,
DangerDeMort,1,23,0,0,0,2,1,2744,1837,559,200,148,2744,
DangerDeMort,1,15,8,0,0,2,1,2744,1087,639,362,656,2744,
DangerDeMort,1,23,8,0,0,2,1,2401,1808,419,119,55,2401,
DangerDeMort,1,15,0,7,0,2,1,2688,2243,290,61,94,2688,
DangerDeMort,1,23,0,7,0,2,1,2352,2342,8,2,0,2352,
DangerDeMort,1,15,8,7,0,2,1,2352,2137,167,29,19,2352,
DangerDeMort,1,23,8,7,0,2,1,2058,2054,4,0,0,2058,
DangerDeMort,1,15,0,0,7,2,1,2688,2287,303,57,41,2688,
DangerDeMort,1,23,0,0,7,2,1,2352,2342,10,0,0,2352,
DangerDeMort,1,15,8,0,7,2,1,2352,2141,167,23,21,2352,
DangerDeMort,1,23,8,0,7,2,1,2058,2056,2,0,0,2058,
DangerDeMort,1,15,0,7,7,2,1,2304,2226,53,10,15,2304,
DangerDeMort,1,23,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,1,15,8,7,7,2,1,2016,1986,29,1,0,2016,
DangerDeMort,1,23,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,2,30,0,0,0,0,1,3136,974,565,312,1285,3136,
DangerDeMort,2,38,0,0,0,0,1,2744,2179,341,105,119,2744,
DangerDeMort,2,30,8,0,0,0,1,2744,1706,608,186,244,2744,
DangerDeMort,2,38,8,0,0,0,1,2401,2120,239,30,12,2401,
DangerDeMort,2,30,0,7,0,0,1,2688,2006,369,125,188,2688,
DangerDeMort,2,38,0,7,0,0,1,2352,2347,5,0,0,2352,
DangerDeMort,2,30,8,7,0,0,1,2352,2202,113,23,14,2352,
DangerDeMort,2,38,8,7,0,0,1,2058,2057,1,0,0,2058,
DangerDeMort,2,30,0,0,7,0,1,2688,2229,279,77,103,2688,
DangerDeMort,2,38,0,0,7,0,1,2352,2349,3,0,0,2352,
DangerDeMort,2,30,8,0,7,0,1,2352,2250,90,12,0,2352,
DangerDeMort,2,38,8,0,7,0,1,2058,2058,0,0,0,2058,
DangerDeMort,2,30,0,7,7,0,1,2304,2171,85,15,33,2304,
DangerDeMort,2,38,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,2,30,8,7,7,0,1,2016,2008,8,0,0,2016,
DangerDeMort,2,38,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,2,30,0,0,0,1,1,3136,1360,617,275,884,3136,
DangerDeMort,2,38,0,0,0,1,1,2744,2314,296,78,56,2744,
DangerDeMort,2,30,8,0,0,1,1,2744,1753,565,214,212,2744,
DangerDeMort,2,38,8,0,0,1,1,2401,2150,218,32,1,2401,
DangerDeMort,2,30,0,7,0,1,1,2688,2401,206,48,33,2688,
DangerDeMort,2,38,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,2,30,8,7,0,1,1,2352,2320,30,2,0,2352,
DangerDeMort,2,38,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,2,30,0,0,7,1,1,2688,2522,124,25,17,2688,
DangerDeMort,2,38,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,2,30,8,0,7,1,1,2352,2327,25,0,0,2352,
DangerDeMort,2,38,8,0,7,1,1,2058,2057,1,0,0,2058,
DangerDeMort,2,30,0,7,7,1,1,2304,2277,23,4,0,2304,
DangerDeMort,2,38,0,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,2,30,8,7,7,1,1,2016,2014,2,0,0,2016,
DangerDeMort,2,38,8,7,7,1,1,1764,1764,0,0,0,1764,
DangerDeMort,2,30,0,0,0,2,1,3136,1204,662,344,926,3136,
DangerDeMort,2,38,0,0,0,2,1,2744,2048,442,147,107,2744,
DangerDeMort,2,30,8,0,0,2,1,2744,1365,676,301,402,2744,
DangerDeMort,2,38,8,0,0,2,1,2401,2008,302,62,29,2401,
DangerDeMort,2,30,0,7,0,2,1,2688,2249,322,75,42,2688,
DangerDeMort,2,38,0,7,0,2,1,2352,2345,7,0,0,2352,
DangerDeMort,2,30,8,7,0,2,1,2352,2230,110,11,1,2352,
DangerDeMort,2,38,8,7,0,2,1,2058,2057,1,0,0,2058,
DangerDeMort,2,30,0,0,7,2,1,2688,2440,188,42,18,2688,
DangerDeMort,2,38,0,0,7,2,1,2352,2352,0,0,0,2352,
DangerDeMort,2,30,8,0,7,2,1,2352,2214,111,25,2,2352,
DangerDeMort,2,38,8,0,7,2,1,2058,2057,1,0,0,2058,
DangerDeMort,2,30,0,7,7,2,1,2304,2263,33,8,0,2304,
DangerDeMort,2,38,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,2,30,8,7,7,2,1,2016,2012,4,0,0,2016,
DangerDeMort,2,38,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,3,45,0,0,0,0,1,3136,1403,566,294,873,3136,
DangerDeMort,3,53,0,0,0,0,1,2744,2406,214,57,67,2744,
DangerDeMort,3,45,8,0,0,0,1,2744,1929,455,144,216,2744,
DangerDeMort,3,53,8,0,0,0,1,2401,2334,66,1,0,2401,
DangerDeMort,3,45,0,7,0,0,1,2688,2274,203,57,154,2688,
DangerDeMort,3,53,0,7,0,0,1,2352,2352,0,0,0,2352,
DangerDeMort,3,45,8,7,0,0,1,2352,2242,76,17,17,2352,
DangerDeMort,3,53,8,7,0,0,1,2058,2058,0,0,0,2058,
DangerDeMort,3,45,0,0,7,0,1,2688,2361,190,60,77,2688,
DangerDeMort,3,53,0,0,7,0,1,2352,2348,4,0,0,2352,
DangerDeMort,3,45,8,0,7,0,1,2352,2260,82,9,1,2352,
DangerDeMort,3,53,8,0,7,0,1,2058,2058,0,0,0,2058,
DangerDeMort,3,45,0,7,7,0,1,2304,2194,63,14,33,2304,
DangerDeMort,3,53,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,3,45,8,7,7,0,1,2016,1998,18,0,0,2016,
DangerDeMort,3,53,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,3,45,0,0,0,1,1,3136,1886,489,218,543,3136,
DangerDeMort,3,53,0,0,0,1,1,2744,2522,170,30,22,2744,
DangerDeMort,3,45,8,0,0,1,1,2744,2024,409,149,162,2744,
DangerDeMort,3,53,8,0,0,1,1,2401,2334,64,3,0,2401,
DangerDeMort,3,45,0,7,0,1,1,2688,2523,85,28,52,2688,
DangerDeMort,3,53,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,3,45,8,7,0,1,1,2352,2324,23,4,1,2352,
DangerDeMort,3,53,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,3,45,0,0,7,1,1,2688,2604,49,6,29,2688,
DangerDeMort,3,53,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,3,45,8,0,7,1,1,2352,2347,5,0,0,2352,
DangerDeMort,3,53,8,0,7,1,1,2058,2058,0,0,0,2058,
DangerDeMort,3,45,0,7,7,1,1,2304,2273,15,7,9,2304,
DangerDeMort,3,53,0,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,3,45,8,7,7,1,1,2016,2012,4,0,0,2016,
DangerDeMort,3,53,8,7,7,1,1,1764,1764,0,0,0,1764,
DangerDeMort,3,45,0,0,0,2,1,3136,1243,692,388,813,3136,
DangerDeMort,3,53,0,0,0,2,1,2744,2092,403,156,93,2744,
DangerDeMort,3,45,8,0,0,2,1,2744,1317,654,309,464,2744,
DangerDeMort,3,53,8,0,0,2,1,2401,1995,308,76,22,2401,
DangerDeMort,3,45,0,7,0,2,1,2688,2277,275,63,73,2688,
DangerDeMort,3,53,0,7,0,2,1,2352,2345,7,0,0,2352,
DangerDeMort,3,45,8,7,0,2,1,2352,2213,109,24,6,2352,
DangerDeMort,3,53,8,7,0,2,1,2058,2057,1,0,0,2058,
DangerDeMort,3,45,0,0,7,2,1,2688,2407,216,30,35,2688,
DangerDeMort,3,53,0,0,7,2,1,2352,2349,3,0,0,2352,
DangerDeMort,3,45,8,0,7,2,1,2352,2211,114,15,12,2352,
DangerDeMort,3,53,8,0,7,2,1,2058,2058,0,0,0,2058,
DangerDeMort,3,45,0,7,7,2,1,2304,2247,38,7,12,2304,
DangerDeMort,3,53,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,3,45,8,7,7,2,1,2016,2005,11,0,0,2016,
DangerDeMort,3,53,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,4,60,0,0,0,0,1,3136,993,545,278,1320,3136,
DangerDeMort,4,68,0,0,0,0,1,2744,2220,307,109,108,2744,
DangerDeMort,4,60,8,0,0,0,1,2744,1822,495,158,269,2744,
DangerDeMort,4,68,8,0,0,0,1,2401,2127,223,41,10,2401,
DangerDeMort,4,60,0,7,0,0,1,2688,2008,371,106,203,2688,
DangerDeMort,4,68,0,7,0,0,1,2352,2349,3,0,0,2352,
DangerDeMort,4,60,8,7,0,0,1,2352,2243,79,18,12,2352,
DangerDeMort,4,68,8,7,0,0,1,2058,2058,0,0,0,2058,
DangerDeMort,4,60,0,0,7,0,1,2688,2230,286,79,93,2688,
DangerDeMort,4,68,0,0,7,0,1,2352,2348,4,0,0,2352,
DangerDeMort,4,60,8,0,7,0,1,2352,2240,107,5,0,2352,
DangerDeMort,4,68,8,0,7,0,1,2058,2058,0,0,0,2058,
DangerDeMort,4,60,0,7,7,0,1,2304,2177,87,12,28,2304,
DangerDeMort,4,68,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,4,60,8,7,7,0,1,2016,2007,9,0,0,2016,
DangerDeMort,4,68,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,4,60,0,0,0,1,1,3136,1544,560,238,794,3136,
DangerDeMort,4,68,0,0,0,1,1,2744,2456,211,52,25,2744,
DangerDeMort,4,60,8,0,0,1,1,2744,1997,461,154,132,2744,
DangerDeMort,4,68,8,0,0,1,1,2401,2274,115,10,2,2401,
DangerDeMort,4,60,0,7,0,1,1,2688,2421,187,40,40,2688,
DangerDeMort,4,68,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,4,60,8,7,0,1,1,2352,2338,13,1,0,2352,
DangerDeMort,4,68,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,4,60,0,0,7,1,1,2688,2550,90,25,23,2688,
DangerDeMort,4,68,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,4,60,8,0,7,1,1,2352,2342,10,0,0,2352,
DangerDeMort,4,68,8,0,7,1,1,2058,2058,0,0,0,2058,
DangerDeMort,4,60,0,7,7,1,1,2304,2277,19,3,5,2304,
DangerDeMort,4,68,0,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,4,60,8,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,4,68,8,7,7,1,1,1764,1764,0,0,0,1764,
DangerDeMort,4,60,0,0,0,2,1,3136,1246,696,334,860,3136,
DangerDeMort,4,68,0,0,0,2,1,2744,2123,413,121,87,2744,
DangerDeMort,4,60,8,0,0,2,1,2744,1392,683,334,335,2744,
DangerDeMort,4,68,8,0,0,2,1,2401,2009,312,64,16,2401,
DangerDeMort,4,60,0,7,0,2,1,2688,2198,325,103,62,2688,
DangerDeMort,4,68,0,7,0,2,1,2352,2344,8,0,0,2352,
DangerDeMort,4,60,8,7,0,2,1,2352,2276,72,4,0,2352,
DangerDeMort,4,68,8,7,0,2,1,2058,2058,0,0,0,2058,
DangerDeMort,4,60,0,0,7,2,1,2688,2457,167,37,27,2688,
DangerDeMort,4,68,0,0,7,2,1,2352,2350,2,0,0,2352,
DangerDeMort,4,60,8,0,7,2,1,2352,2177,151,22,2,2352,
DangerDeMort,4,68,8,0,7,2,1,2058,2057,1,0,0,2058,
DangerDeMort,4,60,0,7,7,2,1,2304,2267,30,4,3,2304,
DangerDeMort,4,68,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,4,60,8,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,4,68,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,5,75,0,0,0,0,1,3136,1055,531,312,1238,3136,
DangerDeMort,5,83,0,0,0,0,1,2744,2262,271,88,123,2744,
DangerDeMort,5,75,8,0,0,0,1,2744,1844,481,156,263,2744,
DangerDeMort,5,83,8,0,0,0,1,2401,2169,194,34,4,2401,
DangerDeMort,5,75,0,7,0,0,1,2688,2038,342,120,188,2688,
DangerDeMort,5,83,0,7,0,0,1,2352,2349,3,0,0,2352,
DangerDeMort,5,75,8,7,0,0,1,2352,2241,80,20,11,2352,
DangerDeMort,5,83,8,7,0,0,1,2058,2058,0,0,0,2058,
DangerDeMort,5,75,0,0,7,0,1,2688,2277,247,70,94,2688,
DangerDeMort,5,83,0,0,7,0,1,2352,2351,1,0,0,2352,
DangerDeMort,5,75,8,0,7,0,1,2352,2246,98,6,2,2352,
DangerDeMort,5,83,8,0,7,0,1,2058,2058,0,0,0,2058,
DangerDeMort,5,75,0,7,7,0,1,2304,2186,69,16,33,2304,
DangerDeMort,5,83,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,5,75,8,7,7,0,1,2016,2007,9,0,0,2016,
DangerDeMort,5,83,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,5,75,0,0,0,1,1,3136,1519,551,242,824,3136,
DangerDeMort,5,83,0,0,0,1,1,2744,2484,198,36,26,2744,
DangerDeMort,5,75,8,0,0,1,1,2744,2076,416,139,113,2744,
DangerDeMort,5,83,8,0,0,1,1,2401,2315,81,5,0,2401,
DangerDeMort,5,75,0,7,0,1,1,2688,2447,167,29,45,2688,
DangerDeMort,5,83,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,5,75,8,7,0,1,1,2352,2345,7,0,0,2352,
DangerDeMort,5,83,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,5,75,0,0,7,1,1,2688,2540,92,26,30,2688,
DangerDeMort,5,83,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,5,75,8,0,7,1,1,2352,2346,6,0,0,2352,
DangerDeMort,5,83,8,0,7,1,1,2058,2058,0,0,0,2058,
DangerDeMort,5,75,0,7,7,1,1,2304,2275,17,6,6,2304,
DangerDeMort,5,83,0,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,5,75,8,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,5,83,8,7,7,1,1,1764,1764,0,0,0,1764,
DangerDeMort,5,75,0,0,0,2,1,3136,1302,659,316,859,3136,
DangerDeMort,5,83,0,0,0,2,1,2744,2208,385,95,56,2744,
DangerDeMort,5,75,8,0,0,2,1,2744,1537,647,259,301,2744,
DangerDeMort,5,83,8,0,0,2,1,2401,2092,246,54,9,2401,
DangerDeMort,5,75,0,7,0,2,1,2688,2248,308,72,60,2688,
DangerDeMort,5,83,0,7,0,2,1,2352,2351,1,0,0,2352,
DangerDeMort,5,75,8,7,0,2,1,2352,2301,48,3,0,2352,
DangerDeMort,5,83,8,7,0,2,1,2058,2058,0,0,0,2058,
DangerDeMort,5,75,0,0,7,2,1,2688,2479,146,33,30,2688,
DangerDeMort,5,83,0,0,7,2,1,2352,2349,3,0,0,2352,
DangerDeMort,5,75,8,0,7,2,1,2352,2209,126,15,2,2352,
DangerDeMort,5,83,8,0,7,2,1,2058,2058,0,0,0,2058,
DangerDeMort,5,75,0,7,7,2,1,2304,2270,22,5,7,2304,
DangerDeMort,5,83,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,5,75,8,7,7,2,1,2016,2014,2,0,0,2016,
DangerDeMort,5,83,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,6,90,0,0,0,0,1,3136,1215,563,254,1104,3136,
DangerDeMort,6,98,0,0,0,0,1,2744,2307,283,64,90,2744,
DangerDeMort,6,90,8,0,0,0,1,2744,2048,387,118,191,2744,
DangerDeMort,6,98,8,0,0,0,1,2401,2224,154,13,10,2401,
DangerDeMort,6,90,0,7,0,0,1,2688,2079,312,116,181,2688,
DangerDeMort,6,98,0,7,0,0,1,2352,2350,2,0,0,2352,
DangerDeMort,6,90,8,7,0,0,1,2352,2250,70,19,13,2352,
DangerDeMort,6,98,8,7,0,0,1,2058,2058,0,0,0,2058,
DangerDeMort,6,90,0,0,7,0,1,2688,2288,225,71,104,2688,
DangerDeMort,6,98,0,0,7,0,1,2352,2351,1,0,0,2352,
DangerDeMort,6,90,8,0,7,0,1,2352,2248,96,8,0,2352,
DangerDeMort,6,98,8,0,7,0,1,2058,2058,0,0,0,2058,
DangerDeMort,6,90,0,7,7,0,1,2304,2146,95,29,34,2304,
DangerDeMort,6,98,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,6,90,8,7,7,0,1,2016,2002,14,0,0,2016,
DangerDeMort,6,98,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,6,90,0,0,0,1,1,3136,1787,480,179,690,3136,
DangerDeMort,6,98,0,0,0,1,1,2744,2583,126,28,7,2744,
DangerDeMort,6,90,8,0,0,1,1,2744,2242,334,84,84,2744,
DangerDeMort,6,98,8,0,0,1,1,2401,2349,49,3,0,2401,
DangerDeMort,6,90,0,7,0,1,1,2688,2524,99,25,40,2688,
DangerDeMort,6,98,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,6,90,8,7,0,1,1,2352,2340,7,3,2,2352,
DangerDeMort,6,98,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,6,90,0,0,7,1,1,2688,2588,66,11,23,2688,
DangerDeMort,6,98,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,6,90,8,0,7,1,1,2352,2347,5,0,0,2352,
DangerDeMort,6,98,8,0,7,1,1,2058,2058,0,0,0,2058,
DangerDeMort,6,90,0,7,7,1,1,2304,2283,8,7,6,2304,
DangerDeMort,6,98,0,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,6,90,8,7,7,1,1,2016,2016,0,0,0,2016,
DangerDeMort,6,98,8,7,7,1,1,1764,1764,0,0,0,1764,
DangerDeMort,6,90,0,0,0,2,1,3136,1283,681,341,831,3136,
DangerDeMort,6,98,0,0,0,2,1,2744,2206,374,105,59,2744,
DangerDeMort,6,90,8,0,0,2,1,2744,1517,664,268,295,2744,
DangerDeMort,6,98,8,0,0,2,1,2401,2092,258,40,11,2401,
DangerDeMort,6,90,0,7,0,2,1,2688,2259,276,84,69,2688,
DangerDeMort,6,98,0,7,0,2,1,2352,2345,7,0,0,2352,
DangerDeMort,6,90,8,7,0,2,1,2352,2291,54,4,3,2352,
DangerDeMort,6,98,8,7,0,2,1,2058,2057,1,0,0,2058,
DangerDeMort,6,90,0,0,7,2,1,2688,2462,160,37,29,2688,
DangerDeMort,6,98,0,0,7,2,1,2352,2349,3,0,0,2352,
DangerDeMort,6,90,8,0,7,2,1,2352,2175,167,8,2,2352,
DangerDeMort,6,98,8,0,7,2,1,2058,2058,0,0,0,2058,
DangerDeMort,6,90,0,7,7,2,1,2304,2266,26,6,6,2304,
DangerDeMort,6,98,0,7,7,2,1,2016,2016,0,0,0,2016,
DangerDeMort,6,90,8,7,7,2,1,2016,2013,3,0,0,2016,
DangerDeMort,6,98,8,7,7,2,1,1764,1764,0,0,0,1764,
DangerDeMort,7,105,0,0,0,0,1,3136,1056,542,329,1209,3136,
DangerDeMort,7,113,0,0,0,0,1,2744,2175,321,91,157,2744,
DangerDeMort,7,105,8,0,0,0,1,2744,1995,398,134,217,2744,
DangerDeMort,7,113,8,0,0,0,1,2401,2077,225,63,36,2401,
DangerDeMort,7,105,0,7,0,0,1,2688,2015,381,116,176,2688,
DangerDeMort,7,113,0,7,0,0,1,2352,2351,1,0,0,2352,
DangerDeMort,7,105,8,7,0,0,1,2352,2272,61,11,8,2352,
DangerDeMort,7,113,8,7,0,0,1,2058,2058,0,0,0,2058,
DangerDeMort,7,105,0,0,7,0,1,2688,2248,248,89,103,2688,
DangerDeMort,7,113,0,0,7,0,1,2352,2351,1,0,0,2352,
DangerDeMort,7,105,8,0,7,0,1,2352,2275,71,6,0,2352,
DangerDeMort,7,113,8,0,7,0,1,2058,2058,0,0,0,2058,
DangerDeMort,7,105,0,7,7,0,1,2304,2141,100,22,41,2304,
DangerDeMort,7,113,0,7,7,0,1,2016,2016,0,0,0,2016,
DangerDeMort,7,105,8,7,7,0,1,2016,2007,9,0,0,2016,
DangerDeMort,7,113,8,7,7,0,1,1764,1764,0,0,0,1764,
DangerDeMort,7,105,0,0,0,1,1,3136,1544,509,244,839,3136,
DangerDeMort,7,113,0,0,0,1,1,2744,2460,206,51,27,2744,
DangerDeMort,7,105,8,0,0,1,1,2744,2137,426,103,78,2744,
DangerDeMort,7,113,8,0,0,1,1,2401,2270,111,17,3,2401,
DangerDeMort,7,105,0,7,0,1,1,2688,2455,162,34,37,2688,
DangerDeMort,7,113,0,7,0,1,1,2352,2352,0,0,0,2352,
DangerDeMort,7,105,8,7,0,1,1,2352,2348,3,1,0,2352,
DangerDeMort,7,113,8,7,0,1,1,2058,2058,0,0,0,2058,
DangerDeMort,7,105,0,0,7,1,1,2688,2552,92,23,21,2688,
DangerDeMort,7,113,0,0,7,1,1,2352,2352,0,0,0,2352,
DangerDeMort,7,105,8,0,7,1,1,2352,2344,8,0,0,2352,
